"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Lt. Surge"," ","Kuchiba City Gym Lt. Surge","9.66","-17.00","-1.76",-17,"-1.76",1998,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.21","31.01","4.14","39.99"
"Lt. Surge's Electabuzz"," ","Kuchiba City Gym Lt. Surge","10.44","-17.00","-1.63",-17,"-1.63",1998,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.73","39.00","6.41","67.00"
"Lt. Surge's Magneton"," ","Kuchiba City Gym Lt. Surge","6.35","-17.00","-2.68",-17,"-2.68",1998,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.51","35.01","16.85","107.00"
"Lt. Surge's Raichu"," ","Kuchiba City Gym Lt. Surge","13.39","-17.00","-1.27",-17,"-1.27",1998,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.80","37.50","5.00","67.00"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Chikorita","005","LEGEND Promos","13.99","-17.00","-1.22",-17,"-1.22",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.95","41.23","4.69","65.55"
"Cyndaquil","006","LEGEND Promos","19.25","-17.00","-0.88",-17,"-0.88",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.70","13.50","4.68","89.99"
"Darkrai","021","LEGEND Promos","75.39","-17.00","-0.23",-17,"-0.23",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.86","215.61","3.51","265.00"
"Deoxys","076","LEGEND Promos","110.79","-17.00","-0.15",-17,"-0.15",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.90","100.00","6.27","695.00"
"Dialga","074","LEGEND Promos","84.00","-17.00","-0.20",-17,"-0.20",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.41","202.50","5.07","426.00"
"Electabuzz","069","LEGEND Promos","15.50","-17.00","-1.10",-17,"-1.10",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.81","89.99","5.61","87.00"
"Entei","059","LEGEND Promos","13.44","-17.00","-1.26",-17,"-1.26",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.63","35.31","18.60","250.00"
"Feraligatr","002","LEGEND Promos","19.99","-17.00","-0.85",-17,"-0.85",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.86","97.07","3.78","75.63"
"Grass Energy","011","LEGEND Promos","36.35","-17.00","-0.47",-17,"-0.47",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.59","21.50","3.74","135.99"
"Gyarados","004","LEGEND Promos","23.83","-17.00","-0.71",-17,"-0.71",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.82","114.83","6.74","160.50"
"Ho-Oh","048","LEGEND Promos","9.79","-17.00","-1.74",-17,"-1.74",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.79","66.50","4.75","46.49"
"Ho-Oh","065","LEGEND Promos","410.99","-17.00","-0.04",-17,"-0.04",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.50","1850.00","13.22","5433.00"
"Houndour","050","LEGEND Promos","42.80","-17.00","-0.40",-17,"-0.40",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.40","59.99","2.72","116.25"
"Kyogre","071","LEGEND Promos","54.38","-17.00","-0.31",-17,"-0.31",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.77","42.00","15.61","849.00"
"Lapras","058","LEGEND Promos","185.00","-17.00","-0.09",-17,"-0.09",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.99","183.50",0,0
"Latias","045","LEGEND Promos","10.75","-17.00","-1.58",-17,"-1.58",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.47","26.51","11.60","124.73"
"Latios","046","LEGEND Promos","8.28","-17.00","-2.05",-17,"-2.05",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.59","29.69","15.09","124.92"
"Legend Box","051","LEGEND Promos","44.00","-17.00","-0.39",-17,"-0.39",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.13","93.55","11.34","498.74"
"Lightning Energy","014","LEGEND Promos","36.64","-17.00","-0.46",-17,"-0.46",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.29","10.52",0,0
"Lost Remover","057","LEGEND Promos","98.99","-17.00","-0.17",-17,"-0.17",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.07","106.32","5.98","591.86"
"Lugia","066","LEGEND Promos","74.90","-17.00","-0.23",-17,"-0.23",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.18","13.52","2.10","157.50"
"Lugia","047","LEGEND Promos","17.66","-17.00","-0.96",-17,"-0.96",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.23","110.00","47.14","832.50"
"Mareep","037","LEGEND Promos","19.99","-17.00","-0.85",-17,"-0.85",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.09","21.75","5.60","111.89"
"Mareep","008","LEGEND Promos","5.01","-17.00","-3.39",-17,"-3.39",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.58","27.99","8.18","41.01"
"Palkia","073","LEGEND Promos","109.95","-17.00","-0.15",-17,"-0.15",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25","137.50","0.91","99.58"
"Phanpy","009","LEGEND Promos","8.35","-17.00","-2.04",-17,"-2.04",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.79","14.95","4.91","41.00"
"Pikachu","019","LEGEND Promos","78.77","-17.00","-0.22",-17,"-0.22",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.54","200.00","6.80","536.00"
"Porygon","077","LEGEND Promos","5.50","-17.00","-3.09",-17,"-3.09",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.24","56.31","9.40","51.68"
"Porygon2","078","LEGEND Promos","5.86","-17.00","-2.90",-17,"-2.90",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.65","15.50","9.69","56.75"
"Professor Elm's Training Method","023","LEGEND Promos","54.93","-17.00","-0.31",-17,"-0.31",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.32","127.50",0,0
"Psychic Energy","015","LEGEND Promos","26.80","-17.00","-0.63",-17,"-0.63",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"83.84","2247.00","2.13","56.99"
"Raikou","061","LEGEND Promos","18.38","-17.00","-0.92",-17,"-0.92",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.80","33.00","13.60","250.00"
"Rayquaza","075","LEGEND Promos","85.32","-17.00","-0.20",-17,"-0.20",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.28","24.26","3.44","293.88"
"Scyther","049","LEGEND Promos","79.90","-17.00","-0.21",-17,"-0.21",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.58","46.00","3.77","300.88"
"Sentret","022","LEGEND Promos","23.91","-17.00","-0.71",-17,"-0.71",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.71","41.00","4.50","107.50"
"Shopping Pikachu","079","LEGEND Promos","42.72","-17.00","-0.40",-17,"-0.40",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.48","105.75","23.99","1025.00"
"Shuckle","067","LEGEND Promos","15.00","-17.00","-1.13",-17,"-1.13",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.20","32.99",0,0
"Slowbro","029","LEGEND Promos","39.40","-17.00","-0.43",-17,"-0.43",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.63","103.73",0,0
"Slowking","030","LEGEND Promos","25.00","-17.00","-0.68",-17,"-0.68",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.12","78.00","38.00","950.00"
"Slowpoke","028","LEGEND Promos","33.63","-17.00","-0.51",-17,"-0.51",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.46","49.00",0,0
"Suicune","060","LEGEND Promos","19.95","-17.00","-0.85",-17,"-0.85",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.29","65.67","2.99","59.73"
"Teddiursa","010","LEGEND Promos","6.50","-17.00","-2.62",-17,"-2.62",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.03","32.65","5.25","34.10"
"Totodile","007","LEGEND Promos","11.13","-17.00","-1.53",-17,"-1.53",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.04","45.00","5.03","56.00"
"Typhlosion","003","LEGEND Promos","7.50","-17.00","-2.27",-17,"-2.27",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.99","29.95","8.41","63.08"
"Victory Medal","043","LEGEND Promos","56.69","-17.00","-0.30",-17,"-0.30",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.00","169.99","4.42","250.50"
"Victory Medal","033","LEGEND Promos","170.81","-17.00","-0.10",-17,"-0.10",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.84","143.72","2.40","410.50"
"Victory Medal","027","LEGEND Promos","65.00","-17.00","-0.26",-17,"-0.26",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17","76.02","1.96","127.52"
"Victory Medal","031","LEGEND Promos","82.00","-17.00","-0.21",-17,"-0.21",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.98","80.02","2.10","172.38"
"Victory Medal","041","LEGEND Promos","42.03","-17.00","-0.40",-17,"-0.40",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.93","81.00","5.41","227.50"
"Victory Medal","032","LEGEND Promos","120.56","-17.00","-0.14",-17,"-0.14",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41","169.99","1.50","180.50"
"Water Energy","013","LEGEND Promos","9.15","-17.00","-1.86",-17,"-1.86",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"164.51","1505.25",0,0
"Wobbuffet","040","LEGEND Promos","13.29","-17.00","-1.28",-17,"-1.28",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.88","11.76","6.09","81.00"
"Zangoose","056","LEGEND Promos","15.50","-17.00","-1.10",-17,"-1.10",2009,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.34","36.30","5.16","79.99"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Absol Reverse Holo","15","Legend Maker","25.97","-17.00","-0.65",-17,"-0.65",2006,"0.70",0,0,0,0,"0.90","23.50",0,0,0,0,0,0,0,0,"3.47","89.99","10.67","277.00"
"Aerodactyl Holo","1","Legend Maker","16.59","-17.00","-1.02",0.85,"0.05",2006,"1.47",0,0,0,0,0,0,0,0,"1.33","22.00","1.27","21.00","3.67","60.93","4.52","74.96","12.06","200.00"
"Aerodactyl Reverse Holo","1","Legend Maker","38.35","-17.00","-0.44",-17,"-0.44",2006,"0.65",0,0,0,0,0,0,0,0,0,0,0,0,"0.97","37.09","2.22","85.00",0,0
"Aggron Holo","2","Legend Maker","9.72","-17.00","-1.75",-1.28,"-0.13",2006,"1.28",0,0,0,0,0,0,0,0,"0.72","7.00","1.91","18.52","2.57","25.00","1.90","18.50","9.77","95.00"
"Aggron Reverse Holo","2","Legend Maker","19.49","-17.00","-0.87",-17,"-0.87",2006,"0.67",0,0,0,0,0,0,0,0,0,0,"0.95","18.52",0,0,"2.56","49.99","4.62","90.00"
"Arcanine ex","83","Legend Maker","194.21","-17.00","-0.09",57.27,"0.29",2006,"0.49","0.20",0,"0.11","21.60",0,0,"0.29","55.50","0.38","73.00","0.45","87.38","0.53","103.50","1.46","283.42","5.41","1050.00"
"Armaldo ex","84","Legend Maker","41.58","-17.00","-0.41",14.4,"0.35",2006,"0.76",0,0,0,0,0,0,0,0,0,0,"0.89","36.94","1.22","50.88","2.89","120.00","10.41","433.00"
"Banette ex","85","Legend Maker","64.60","-17.00","-0.26",10.2,"0.16",2006,"0.75",0,0,0,0,0,0,"0.48","31.00","0.57","37.00","0.73","47.21","1.18","76.00","0.50","32.00","8.27","534.00"
"Cascoon Reverse Holo","30","Legend Maker","5.44","-17.00","-3.13",-17,"-3.13",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.15","17.12",0,0
"Chinchou Reverse Holo","50","Legend Maker","5.76","-17.00","-2.95",-17,"-2.95",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.35","13.52","9.95","57.30"
"Cradily Reverse Holo","3","Legend Maker","12.45","-17.00","-1.37",-2.97,"-0.24",2006,"0.98",0,0,0,0,0,0,0,0,0,0,"1.33","16.50","1.89","23.52","3.21","39.99","18.00","224.10"
"Cursed Stone Reverse Holo","72","Legend Maker","8.08","-17.00","-2.10",-17,"-2.10",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.61","13.04","4.83","39.00"
"Delcatty Reverse Holo","4","Legend Maker","10.00","-17.00","-1.70",-17,"-1.70",2006,"0.64",0,0,0,0,0,0,0,0,0,0,"0.80","8.00",0,0,"2.33","23.27","15.00","150.00"
"Dunsparce Reverse Holo","31","Legend Maker","7.24","-17.00","-2.35",-17,"-2.35",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.52","40.00","0.45","3.25"
"Dustox ex","86","Legend Maker","32.74","-17.00","-0.52",17.85,"0.55",2006,"0.79",0,0,0,0,0,0,0,0,"0.34","11.00","1.25","41.02","1.25","41.00","1.67","54.78","10.69","349.99"
"Electrode Reverse Holo","32","Legend Maker","5.30","-17.00","-3.21",-17,"-3.21",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.14","32.53",0,0
"Fieldworker Reverse Holo","73","Legend Maker","49.24","-17.00","-0.35",-17,"-0.35",2006,"0.83",0,0,0,0,0,0,0,0,0,0,0,0,"1.85","91.00","3.43","169.00","16.90","832.00"
"Flygon ex","87","Legend Maker","97.48","-17.00","-0.17",21.25,"0.22",2006,"0.56",0,0,0,0,0,0,"0.22","21.51","0.47","45.92","0.46","45.00","0.92","90.00","1.23","120.00","9.39","915.00"
"Furret Reverse Holo","33","Legend Maker","12.00","-17.00","-1.42",-17,"-1.42",2006,"0.74",0,0,0,0,0,0,0,0,0,0,0,0,"1.38","16.52","3.75","45.00","0.91","10.95"
"Gastly Reverse Holo","52","Legend Maker","9.35","-17.00","-1.82",-17,"-1.82",2006,"0.90",0,0,0,0,0,0,0,0,"0.91","8.50",0,0,"1.79","16.73","5.79","54.10","10.96","102.50"
"Gengar Holo","5","Legend Maker","25.45","-17.00","-0.67",8.97,"0.35",2006,"1.13",0,0,0,0,"0.79","19.99",0,0,"0.92","23.50","1.20","30.55","1.94","49.50","2.53","64.50","17.68","450.00"
"Gengar Reverse Holo","5","Legend Maker","78.97","-17.00","-0.22",-17,"-0.22",2006,"0.64",0,0,0,0,0,0,0,0,0,0,0,0,"0.90","71.00","1.55","122.50","2.28","180.00"
"Girafarig Reverse Holo","16","Legend Maker","17.91","-17.00","-0.95",-17,"-0.95",2006,"0.68",0,0,0,0,0,0,0,0,0,0,0,0,"1.12","20.00","1.91","34.16",0,0
"Golem Reverse Holo","6","Legend Maker","13.65","-17.00","-1.25",2.13,"0.16",2006,"1.13",0,0,0,0,0,0,0,0,"0.81","11.08","1.65","22.50","1.98","27.00","2.93","39.99","2.27","30.99"
"Gorebyss Reverse Holo","17","Legend Maker","7.76","-17.00","-2.19",-17,"-2.19",2006,"0.72",0,0,0,0,0,0,0,0,0,0,0,0,"1.29","10.00","2.21","17.18","3.32","25.76"
"Grimer Reverse Holo","54","Legend Maker","6.86","-17.00","-2.48",-17,"-2.48",2006,"1.04",0,0,0,0,0,0,0,0,0,0,0,0,"2.88","19.78","2.62","18.00","8.99","61.66"
"Growlithe Reverse Holo","55","Legend Maker","16.12","-17.00","-1.05",-17,"-1.05",2006,"0.63",0,0,0,0,0,0,0,0,"0.65","10.52",0,0,0,0,"2.17","35.00","9.30","149.99"
"Haunter Reverse Holo","35","Legend Maker","29.40","-17.00","-0.58",-17,"-0.58",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.70","50.00","9.35","275.00"
"Huntail Reverse Holo","18","Legend Maker","9.46","-17.00","-1.80",-8.5,"-0.90",2006,"1.12",0,0,0,0,0,0,0,0,0,0,"1.06","10.00","2.83","26.77","2.64","25.00",0,0
"Kabutops Holo","7","Legend Maker","13.57","-17.00","-1.25",0.43,"0.03",2006,"1.39",0,0,0,0,0,0,0,0,0,0,"1.51","20.50","3.76","51.00","3.32","45.00","22.48","305.00"
"Kabutops Reverse Holo","7","Legend Maker","23.99","-17.00","-0.71",-17,"-0.71",2006,"0.70",0,0,0,0,0,0,0,0,0,0,0,0,"1.19","28.50","5.73","137.50","52.11","1250.00"
"Kabuto Reverse Holo","36","Legend Maker","8.53","-17.00","-1.99",-17,"-1.99",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.54","21.65",0,0
"Kecleon Reverse Holo","37","Legend Maker","11.98","-17.00","-1.42",-17,"-1.42",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.42","29.00",0,0
"Lanturn Reverse Holo","19","Legend Maker","7.21","-17.00","-2.36",-7.22,"-1.00",2006,"1.52",0,0,0,0,0,0,0,0,"2.29","16.51","1.60","11.50","2.64","19.02","4.16","30.00",0,0
"Lapras Holo","8","Legend Maker","24.50","-17.00","-0.69",-0.43,"-0.02",2006,"0.68",0,0,0,0,0,0,0,0,"0.67","16.50","0.84","20.50","0.80","19.50","2.08","51.00","6.51","159.50"
"Lapras Reverse Holo","8","Legend Maker","39.01","-17.00","-0.44",2.97,"0.08",2006,"0.62",0,0,0,0,0,0,0,0,0,0,"0.60","23.50","0.79","31.00","1.67","65.00","7.84","306.00"
"Lunatone Reverse Holo","20","Legend Maker","10.53","-17.00","-1.61",-17,"-1.61",2006,"0.79",0,0,0,0,0,0,0,0,0,0,0,0,"1.66","17.46","1.47","15.50",0,0
"Machamp Holo","9","Legend Maker","8.64","-17.00","-1.97",-17,"-1.97",2006,"0.95",0,0,0,0,0,0,0,0,0,0,"2.37","20.50",0,0,"4.21","36.34","10.81","93.44"
"Machamp Reverse Holo","9","Legend Maker","21.58","-17.00","-0.79",-0.01,"-0.00",2006,"0.88",0,0,0,0,0,0,0,0,"0.60","13.00","0.93","19.99","1.67","36.00","1.85","39.99","16.45","355.00"
"Machoke Reverse Holo","39","Legend Maker","9.77","-17.00","-1.74",-17,"-1.74",2006,"0.79",0,0,0,0,0,0,0,0,0,0,"1.54","15.00",0,0,"4.98","48.63","10.23","99.99"
"Machop Reverse Holo","57","Legend Maker","5.14","-17.00","-3.31",-17,"-3.31",2006,"1.83",0,0,0,0,0,0,0,0,"1.85","9.50",0,0,"5.49","28.22","12.70","65.30","19.45","99.99"
"Magmar Reverse Holo","21","Legend Maker","16.11","-17.00","-1.05",-17,"-1.05",2006,"0.90",0,0,0,0,0,0,"1.09","17.50","0.65","10.50",0,0,"1.46","23.52","2.34","37.69","10.08","162.50"
"Magneton Reverse Holo","22","Legend Maker","10.52","-17.00","-1.62",-17,"-1.62",2006,"0.88",0,0,0,0,0,0,0,0,0,0,0,0,"2.09","22.00","3.61","38.00","3.99","42.00"
"Mew ex","88","Legend Maker","153.32","-17.00","-0.11",25.5,"0.17",2006,"0.53",0,0,0,0,0,0,0,0,"0.49","75.00","0.45","69.00","0.60","92.69","0.33","50.00","7.17","1100.00"
"Mew Holo","10","Legend Maker","45.91","-17.00","-0.37",1.27,"0.03",2006,"0.61",0,0,0,0,0,0,0,0,"0.54","25.00","0.47","21.50","0.96","44.00","1.55","71.00","1.41","64.93"
"Mew Reverse Holo","10","Legend Maker","89.64","-17.00","-0.19",30.64,"0.34",2006,"0.62",0,0,"0.35","31.00",0,0,"0.27","24.00","0.85","76.00","0.74","66.00","0.63","56.05","1.70","152.50","6.87","615.50"
"Misdreavus Reverse Holo","40","Legend Maker","7.99","-17.00","-2.13",-17,"-2.13",2006,"1.24",0,0,0,0,0,0,"0.75","6.00",0,0,0,0,"3.54","28.32","4.51","36.00","10.33","82.50"
"Nuzleaf Reverse Holo","41","Legend Maker","9.00","-17.00","-1.89",-17,"-1.89",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.67","32.99","10.00","90.00"
"Omanyte Reverse Holo","60","Legend Maker","11.27","-17.00","-1.51",-17,"-1.51",2006,"0.65",0,0,0,0,0,0,0,0,"0.76","8.52",0,0,0,0,"6.65","74.95","17.48","197.00"
"Omastar Reverse Holo","23","Legend Maker","8.23","-17.00","-2.07",-17,"-2.07",2006,"0.99",0,0,0,0,0,0,0,0,"2.43","20.02",0,0,0,0,"3.77","31.00",0,0
"Pikachu Secret","93","Legend Maker","75.70","-17.00","-0.22",26.26,"0.35",2006,"0.76",0,0,"0.28","21.25",0,0,0,0,"0.69","52.05","0.67","50.89","1.35","102.52","1.41","106.53","7.75","586.73"
"Pinsir Reverse Holo","24","Legend Maker","8.66","-17.00","-1.96",-17,"-1.96",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.77","49.99","14.96","129.54"
"Rainbow Energy Reverse Holo","81","Legend Maker","7.27","-17.00","-2.34",-17,"-2.34",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.03","22.00",0,0
"React Energy Reverse Holo","82","Legend Maker","5.31","-17.00","-3.20",-17,"-3.20",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.26","22.60","14.12","75.00"
"Regirock Star","91","Legend Maker","339.99","85.00","0.25",250.75,"0.74",2006,"0.79",0,"0.12","0.17","58.00","0.65","220.00","0.35","120.00","0.59","199.00","0.93","315.00","1.15","391.56","1.91","649.99","5.11","1736.77"
"Registeel Star","92","Legend Maker","300.00","-17.00","-0.06",301.75,"1.01",2006,"0.89","0.17",0,"0.26","77.00",0,0,0,0,"0.71","214.00","1.25","375.00","1.27","380.00","2.11","634.00","7.46","2237.50"
"Roselia Reverse Holo","42","Legend Maker","6.60","-17.00","-2.58",-17,"-2.58",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.00","32.99",0,0
"Sealeo Reverse Holo","43","Legend Maker","6.17","-17.00","-2.76",-17,"-2.76",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.53","15.59","5.52","34.00"
"Shiftry Reverse Holo","12","Legend Maker","10.64","-17.00","-1.60",-17,"-1.60",2006,"0.96",0,0,0,0,0,0,0,0,"0.75","8.00","2.16","22.99",0,0,"5.17","54.99","23.44","249.44"
"Shuppet Reverse Holo","63","Legend Maker","5.25","-17.00","-3.24",-17,"-3.24",2006,"1.05",0,0,0,0,0,0,0,0,0,0,0,0,"2.95","15.50","2.86","14.99","43.83","230.12"
"Solrock Reverse Holo","25","Legend Maker","7.99","-17.00","-2.13",-17,"-2.13",2006,"1.05",0,0,0,0,0,0,0,0,0,0,0,0,"2.94","23.52","5.01","39.99","6.38","51.00"
"Spinda Reverse Holo","26","Legend Maker","10.62","-17.00","-1.60",-17,"-1.60",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.92","31.00","8.27","87.78"
"Tangela Reverse Holo","44","Legend Maker","6.95","-17.00","-2.45",-17,"-2.45",2006,"1.27",0,0,0,0,0,0,0,0,0,0,0,0,"4.03","28.00","5.75","39.99","8.30","57.69"
"Tentacruel Reverse Holo","45","Legend Maker","11.57","-17.00","-1.47",-17,"-1.47",2006,"0.92",0,0,0,0,0,0,0,0,0,0,0,0,"2.31","26.73","3.89","44.99",0,0
"Torkoal Reverse Holo","27","Legend Maker","7.00","-17.00","-2.43",-17,"-2.43",2006,"0.82",0,0,0,0,0,0,0,0,0,0,0,0,"1.79","12.50","5.28","36.98","3.57","25.00"
"Victreebel Holo","13","Legend Maker","8.46","-17.00","-2.01",-17,"-2.01",2006,"0.87",0,0,0,0,0,0,0,0,0,0,0,0,"2.07","17.52","1.80","15.27","17.14","145.00"
"Victreebel Reverse Holo","13","Legend Maker","13.50","-17.00","-1.26",-17,"-1.26",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.71","36.57",0,0
"Voltorb Reverse Holo","68","Legend Maker","5.81","-17.00","-2.93",-17,"-2.93",2006,"1.31",0,0,0,0,0,0,0,0,0,0,0,0,"4.23","24.60","4.30","24.96","21.51","124.99"
"Wailmer Reverse Holo","69","Legend Maker","6.28","-17.00","-2.71",-17,"-2.71",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.95","49.95","32.25","202.50"
"Wailord Holo","14","Legend Maker","6.96","-17.00","-2.44",-17,"-2.44",2006,"1.17",0,0,0,0,0,0,0,0,0,0,0,0,"3.55","24.73","2.51","17.50","22.20","154.50"
"Wailord Reverse Holo","14","Legend Maker","13.83","-17.00","-1.23",-17,"-1.23",2006,"1.01",0,0,0,0,0,0,0,0,0,0,0,0,"2.75","38.00","3.25","44.99","1.45","20.00"
"Walrein ex","89","Legend Maker","34.17","-17.00","-0.50",16.57,"0.48",2006,"0.95",0,0,0,0,0,0,0,0,"0.88","30.00","1.16","39.50","1.51","51.51","3.37","115.00","11.53","394.00"
"Weepinbell Reverse Holo","47","Legend Maker","8.32","-17.00","-2.04",-17,"-2.04",2006,"0.83",0,0,0,0,0,0,0,0,0,0,0,0,"1.87","15.52","4.63","38.50","10.46","87.00"
"Wobbuffet Reverse Holo","28","Legend Maker","11.56","-17.00","-1.47",-17,"-1.47",2006,"0.86",0,0,0,0,0,0,0,0,"0.65","7.50",0,0,"1.86","21.50","3.03","35.00",0,0
"Wynaut Reverse Holo","71","Legend Maker","5.82","-17.00","-2.92",-17,"-2.92",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.80","10.50","10.48","61.00"
